id_number,org_size_1_99,org_size_100_499,org_size_500_999,org_size_1000_4999,org_size_greaterthan_5000,Has_Website,Number_of_Vehicles__c,Segment_E,SegmentE3,SegmentA1,SegmentA2,US_Country,CA_Country,Industry,billingstatecode,total_engagements,first_engagement_date,last_engagement_date,engagement_length_days,engagement_count_lag_1,engagement_count_lag_2,engagement_count_lag_5,engagement_count_lag_7,engagement_count_rolling_avg_7,rolling_std_7,rolling_median_7,weekly_engagement_rate,cumulative_engagement_count,days_since_last_engagement,prev_engagement_type_0,prev_engagement_type_Campaign - Mailer,prev_engagement_type_Campaign - Other,prev_engagement_type_Campaign - Referral Program,prev_engagement_type_Campaign - Webinar,prev_engagement_type_Event - Roadshow,prev_engagement_type_Field Event,prev_engagement_type_Field Marketing,prev_engagement_type_GC,prev_engagement_type_Inbound Leads,prev_engagement_type_Partners,prev_engagement_type_SB,prev_engagement_type_webpage visit from ads,prev_engagement_type_webpage visits,avg_time_between_engagements,most_common_engagement_type_Campaign - Mailer,most_common_engagement_type_Campaign - Other,most_common_engagement_type_Campaign - Referral Program,most_common_engagement_type_Campaign - Webinar,most_common_engagement_type_Field Event,most_common_engagement_type_GC,most_common_engagement_type_Inbound Leads,most_common_engagement_type_Partners,most_common_engagement_type_webpage visit from ads,most_common_engagement_type_webpage visits,D&B_Score,target_met
2213,0,0,0,1,0,1,50.0,0,0,0,1,1,0,Manufacturing,OH,20,2021-08-18,2023-10-09,782,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,39.1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,41.1578947368421,0,0,0,0,0,0,0,0,1,0,HIGH,0
2340,1,0,0,0,0,1,50.0,0,0,0,1,0,1,Manufacturing,ON,1,2023-11-01,2023-11-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2425,1,0,0,0,0,0,9.0,0,0,0,0,1,0,Manufacturing,PA,1,2023-07-11,2023-07-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2518,1,0,0,0,0,1,12.0,0,0,0,0,1,0,Manufacturing,SC,25,2021-07-13,2024-02-07,939,0.96,0.92,0.8,0.72,0.76,0.0,0.76,0.76,13.0,37.56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,39.125,0,0,0,0,0,0,0,0,1,0,HIGH,0
2524,1,0,0,0,0,0,50.0,0,0,0,1,1,0,Manufacturing,SC,5,2022-12-05,2023-01-19,45,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,11.25,0,0,0,1,0,0,0,0,0,0,HIGH,0
2578,1,0,0,0,0,0,10.0,0,0,0,0,1,0,Manufacturing,TN,2,2022-03-17,2022-04-29,43,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,21.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,43.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
2593,0,0,0,0,0,1,36.0,0,0,0,1,1,0,Manufacturing,TN,1,2021-10-14,2021-10-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2740,1,0,0,0,0,0,24.0,0,0,0,0,1,0,Manufacturing,TX,1,2023-09-27,2023-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2744,1,0,0,0,0,1,24.0,0,0,0,0,1,0,Manufacturing,TX,2,2023-03-08,2024-01-15,313,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,156.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,313.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
2786,0,0,0,0,1,1,137.0,0,1,0,0,1,0,Manufacturing,TX,36,2021-08-16,2024-02-02,900,0.9722222222222222,0.9444444444444444,0.8611111111111112,0.8055555555555556,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,18.5,25.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,25.714285714285715,0,0,0,0,0,0,0,0,1,0,HIGH,0
2872,1,0,0,0,0,1,32.0,0,0,0,1,1,0,Manufacturing,VA,5,2022-03-16,2023-10-26,589,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,147.25,0,0,0,0,0,0,0,0,1,0,HIGH,0
3003,1,0,0,0,0,1,50.0,0,0,0,1,1,0,Manufacturing,WI,6,2023-10-12,2024-01-17,97,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,16.166666666666668,1,0,0,0,0,0,0,0,0,1,0,0,1,0,19.4,0,0,0,0,0,0,0,0,1,0,HIGH,0
3004,0,0,0,0,1,1,58.0,0,0,0,1,1,0,Manufacturing,WI,54,2021-04-08,2023-10-19,924,0.9814814814814815,0.9629629629629629,0.9074074074074074,0.8703703703703703,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,27.5,17.11111111111111,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.433962264150942,0,0,0,0,0,0,0,0,1,0,HIGH,0
89,1,0,0,0,0,1,22.0,0,0,0,0,1,0,HealthCareSocialAssistance,KY,4,2022-06-29,2023-04-27,302,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,75.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,100.66666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,1
297,1,0,0,0,0,1,35.0,0,0,0,1,1,0,HealthCareSocialAssistance,MO,11,2022-06-16,2023-10-09,480,0.9090909090909091,0.8181818181818182,0.5454545454545454,0.36363636363636365,0.45454545454545453,0.0,0.45454545454545453,0.45454545454545453,6.0,43.63636363636363,1,0,0,0,0,0,0,0,0,1,0,0,1,0,48.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
646,0,0,0,1,0,1,4.0,0,0,0,0,1,0,HealthCareSocialAssistance,CA,43,2021-06-22,2024-01-31,953,0.9767441860465116,0.9534883720930233,0.8837209302325582,0.8372093023255814,0.8604651162790697,0.0,0.8604651162790697,0.8604651162790697,22.0,22.162790697674417,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22.69047619047619,0,0,0,0,0,0,0,0,1,0,HIGH,0
1150,0,0,0,1,0,1,100.0,0,0,0,1,1,0,HealthCareSocialAssistance,GA,2,2021-04-29,2021-05-12,13,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13.0,0,0,0,1,0,0,0,0,0,0,HIGH,0
1171,0,0,0,1,0,1,31.0,0,0,0,1,1,0,HealthCareSocialAssistance,HI,79,2021-04-10,2024-01-29,1024,0.9873417721518988,0.9746835443037974,0.9367088607594937,0.9113924050632911,0.9240506329113924,0.0,0.9240506329113924,0.9240506329113924,40.0,12.962025316455696,1,0,0,0,0,0,0,0,0,1,0,0,1,1,13.128205128205128,0,0,0,0,0,0,0,0,1,0,HIGH,0
1377,1,0,0,0,0,0,4.0,0,0,0,0,1,0,HealthCareSocialAssistance,KS,4,2022-01-28,2023-07-05,523,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,130.75,1,0,0,0,0,0,0,0,0,1,0,0,1,0,174.33333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
1481,0,0,1,0,0,1,39.0,0,0,0,1,1,0,HealthCareSocialAssistance,LA,5,2021-07-14,2022-02-28,229,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,57.25,0,0,0,0,0,0,0,0,1,0,HIGH,0
1504,1,0,0,0,0,1,10.0,0,0,0,0,1,0,HealthCareSocialAssistance,MA,78,2021-04-12,2024-01-02,995,0.9871794871794872,0.9743589743589743,0.9358974358974359,0.9102564102564102,0.9230769230769231,0.0,0.9230769230769231,0.9230769230769231,39.5,12.756410256410257,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.922077922077921,0,0,0,0,0,0,0,0,1,0,HIGH,0
2378,1,0,0,0,0,0,25.0,0,0,0,0,1,0,HealthCareSocialAssistance,OR,292,2021-04-08,2024-02-06,1034,0.9965753424657534,0.9931506849315068,0.9828767123287672,0.976027397260274,0.9794520547945206,0.0,0.9794520547945206,0.9794520547945206,146.5,3.541095890410959,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5532646048109964,0,0,0,0,0,0,0,0,1,0,HIGH,0
2876,0,0,0,1,0,1,400.0,0,1,0,0,1,0,HealthCareSocialAssistance,VA,59,2021-04-23,2023-11-23,944,0.9830508474576272,0.9661016949152542,0.9152542372881356,0.8813559322033898,0.8983050847457628,0.0,0.8983050847457628,0.8983050847457628,30.0,16.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,16.275862068965516,0,0,0,0,0,0,0,0,1,0,HIGH,0
2879,1,0,0,0,0,0,1.0,0,0,0,0,1,0,HealthCareSocialAssistance,VA,5,2021-06-22,2021-07-04,12,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.4,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
264,1,0,0,0,0,0,31.0,0,0,0,1,1,0,Government,IN,1,2023-05-02,2023-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
342,1,0,0,0,0,1,50.0,0,0,0,1,0,1,Government,AB,2,2022-05-20,2023-02-06,262,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,131.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,262.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
40,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FoodBeverage,ME,1,2024-02-24,2024-02-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,MEDIUM,1
44,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FoodBeverage,PA,3,2021-07-27,2023-07-27,730,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,243.33333333333334,1,0,0,0,0,0,0,0,0,1,0,0,1,0,365.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
65,1,0,0,0,0,0,13.0,0,0,1,0,0,1,FoodBeverage,QC,3,2023-12-04,2023-12-05,1,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.5,0,0,0,0,0,0,1,0,0,0,HIGH,1
131,1,0,0,0,0,1,100.0,0,0,0,1,1,0,FoodBeverage,MN,163,2021-04-13,2024-02-28,1051,0.9938650306748467,0.9877300613496932,0.9693251533742331,0.9570552147239264,0.9631901840490797,0.0,0.9631901840490797,0.9631901840490797,82.0,6.447852760736196,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.487654320987654,0,0,0,0,0,0,0,0,1,0,HIGH,1
135,0,0,0,1,0,1,200.0,0,1,0,0,1,0,FoodBeverage,OR,65,2021-04-08,2024-03-06,1063,0.9846153846153847,0.9692307692307692,0.9230769230769231,0.8923076923076924,0.9076923076923077,0.0,0.9076923076923077,0.9076923076923077,33.0,16.353846153846153,1,0,0,0,0,0,0,0,1,1,0,0,1,1,16.609375,0,0,0,0,0,0,0,0,1,0,HIGH,1
218,1,0,0,0,0,0,11.0,0,0,1,0,0,1,FoodBeverage,AB,5,2021-05-13,2023-10-18,888,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,177.6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,222.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
221,1,0,0,0,0,0,11.0,0,0,1,0,0,1,FoodBeverage,ON,19,2023-01-16,2023-08-23,219,0.9473684210526315,0.8947368421052632,0.7368421052631579,0.631578947368421,0.6842105263157895,0.0,0.6842105263157895,0.6842105263157895,10.0,11.526315789473685,1,0,1,0,0,0,0,0,0,1,0,0,1,0,12.166666666666666,0,0,0,0,0,0,0,0,1,0,HIGH,1
282,1,0,0,0,0,1,60.0,0,0,0,1,1,0,FoodBeverage,CA,750,2021-04-08,2024-03-06,1063,0.9986666666666667,0.9973333333333333,0.9933333333333333,0.9906666666666667,0.992,0.0,0.992,0.992,375.5,1.4173333333333333,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1.4192256341789051,0,0,0,0,0,0,0,0,0,1,HIGH,1
356,1,0,0,0,0,0,2.0,0,0,0,0,1,0,FoodBeverage,AL,67,2021-07-26,2024-02-09,928,0.9850746268656716,0.9701492537313433,0.9253731343283582,0.8955223880597015,0.9104477611940298,0.0,0.9104477611940298,0.9104477611940298,34.0,13.850746268656716,1,0,0,0,0,0,0,0,0,1,0,0,1,0,14.06060606060606,0,0,0,0,0,0,0,0,1,0,HIGH,0
472,1,0,0,0,0,1,16.0,0,0,0,0,1,0,FoodBeverage,AZ,1,2022-10-21,2022-10-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
520,1,0,0,0,0,0,3.0,0,0,0,0,0,1,FoodBeverage,BC,1,2023-01-04,2023-01-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
628,1,0,0,0,0,0,4.0,0,0,0,0,1,0,FoodBeverage,CA,1,2021-12-28,2021-12-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
689,1,0,0,0,0,0,7.0,0,0,0,0,1,0,FoodBeverage,CA,1,2024-01-10,2024-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
720,1,0,0,0,0,1,10.0,0,0,0,0,1,0,FoodBeverage,CA,62,2021-09-28,2023-08-09,680,0.9838709677419355,0.967741935483871,0.9193548387096774,0.8870967741935484,0.9032258064516129,0.0,0.9032258064516129,0.9032258064516129,31.5,10.96774193548387,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11.147540983606557,0,0,0,0,0,0,0,0,1,0,HIGH,0
748,1,0,0,0,0,1,13.0,0,0,0,0,1,0,FoodBeverage,CA,3,2021-05-03,2021-11-08,189,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,94.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
796,1,0,0,0,0,1,25.0,0,0,1,0,1,0,FoodBeverage,CA,4,2021-06-10,2022-07-18,403,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,100.75,1,0,0,0,0,0,0,0,0,1,0,0,1,1,134.33333333333334,0,0,0,0,0,0,0,0,0,1,HIGH,0
928,1,0,0,0,0,0,8.0,0,0,0,0,1,0,FoodBeverage,CT,2,2022-01-21,2023-09-01,588,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,294.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,588.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
1182,1,0,0,0,0,0,8.0,0,0,0,0,1,0,FoodBeverage,IA,1,2023-09-18,2023-09-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
1371,1,0,0,0,0,0,0.0,0,0,0,0,1,0,FoodBeverage,KS,384,2021-05-10,2024-02-28,1024,0.9973958333333334,0.9947916666666666,0.9869791666666666,0.9817708333333334,0.984375,0.0,0.984375,0.984375,192.5,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6736292428198434,0,0,0,0,0,0,0,0,1,0,HIGH,0
1407,1,0,0,0,0,1,30.0,0,0,1,0,1,0,FoodBeverage,KS,3,2022-03-23,2023-11-02,589,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,196.33333333333334,1,0,0,0,0,0,0,0,0,1,0,0,1,0,294.5,0,0,0,0,0,0,0,0,1,0,HIGH,0
1410,0,0,0,0,0,1,65.0,0,0,0,1,1,0,FoodBeverage,KS,2,2023-01-13,2023-06-21,159,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,79.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,159.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
1438,1,0,0,0,0,0,20.0,0,0,1,0,1,0,FoodBeverage,KY,1,2024-02-02,2024-02-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,1,0,0,0,0,HIGH,0
1477,1,0,0,0,0,0,400.0,0,0,0,1,1,0,FoodBeverage,LA,1,2023-09-26,2023-09-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
1670,0,0,0,0,0,1,39.0,0,0,0,1,1,0,FoodBeverage,MI,6,2021-05-21,2023-03-08,656,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,109.33333333333333,1,0,0,0,0,0,0,0,0,0,1,0,1,0,131.2,0,0,0,0,0,0,0,0,1,0,HIGH,0
1760,1,0,0,0,0,0,9.0,0,0,0,0,1,0,FoodBeverage,MO,1,2023-02-02,2023-02-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2123,0,0,0,0,0,1,29.0,0,0,0,0,1,0,FoodBeverage,NY,5,2021-07-19,2023-03-07,596,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,119.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,149.0,0,0,0,0,0,0,0,0,1,0,HIGH,0
2179,1,0,0,0,0,0,10.0,0,0,0,0,1,0,FoodBeverage,OH,1,2022-11-07,2022-11-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2416,1,0,0,0,0,1,7.0,0,0,0,0,1,0,FoodBeverage,PA,1,2024-03-01,2024-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2733,1,0,0,0,0,1,20.0,0,0,0,0,1,0,FoodBeverage,TX,4,2022-01-28,2023-03-28,424,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,106.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,141.33333333333334,0,0,0,0,0,0,0,0,1,0,HIGH,0
2906,1,0,0,0,0,0,4.0,0,0,0,0,1,0,FoodBeverage,WA,1,2022-09-07,2022-09-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2917,1,0,0,0,0,0,6.0,0,0,1,0,1,0,FoodBeverage,WA,2,2021-05-24,2021-07-26,63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,31.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,63.0,0,0,0,0,0,0,1,0,0,0,HIGH,0
2965,1,0,0,0,0,1,5.0,0,0,0,0,1,0,FoodBeverage,WI,1,2023-03-23,2023-03-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,0
2984,1,0,0,0,0,0,9.0,0,0,0,0,1,0,FoodBeverage,WI,1,2022-04-05,2022-04-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,0
2,1,0,0,0,0,0,2.0,0,0,0,0,1,0,FieldServices,TN,1,2023-03-31,2023-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,MEDIUM,1
6,1,0,0,0,0,0,3.0,0,0,0,0,1,0,FieldServices,NC,1,2023-05-10,2023-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,0,1,0,HIGH,1
9,1,0,0,0,0,0,3.0,0,0,0,0,1,0,FieldServices,AL,22,2021-09-17,2023-06-16,637,0.9545454545454546,0.9090909090909091,0.7727272727272727,0.6818181818181818,0.7272727272727273,0.0,0.7272727272727273,0.7272727272727273,11.5,28.954545454545453,1,0,0,0,0,0,0,0,0,1,0,0,1,0,30.333333333333332,0,0,0,0,0,0,0,0,1,0,HIGH,1
19,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,PA,74,2021-04-12,2024-02-08,1032,0.9864864864864865,0.972972972972973,0.9324324324324325,0.9054054054054054,0.918918918918919,0.0,0.918918918918919,0.918918918918919,37.5,13.945945945945946,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14.136986301369863,0,0,0,0,0,0,0,0,1,0,HIGH,1
25,1,0,0,0,0,1,5.0,0,0,0,0,1,0,FieldServices,FL,3,2021-04-21,2023-06-01,771,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,257.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,385.5,0,0,0,0,0,0,1,0,0,0,LOW,1
28,1,0,0,0,0,0,5.0,0,0,0,0,1,0,FieldServices,NC,3,2021-05-11,2021-07-06,56,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.666666666666668,1,0,0,0,0,0,0,0,0,1,0,0,0,0,28.0,0,0,0,0,0,0,1,0,0,0,HIGH,1
39,1,0,0,0,0,1,6.0,0,0,0,0,1,0,FieldServices,AL,4,2022-07-07,2023-04-20,287,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,71.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,95.66666666666667,0,0,0,0,0,0,0,0,1,0,HIGH,1
50,1,0,0,0,0,1,9.0,0,0,0,0,1,0,FieldServices,MN,7,2021-08-12,2021-12-13,123,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,17.571428571428573,1,0,0,0,0,0,0,0,0,1,0,0,1,1,20.5,0,0,0,0,0,0,0,0,1,0,HIGH,1
56,1,0,0,0,0,0,11.0,0,0,0,0,0,1,FieldServices,ON,1,2023-05-05,2023-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,0,1,0,0,MEDIUM,1
74,1,0,0,0,0,1,17.0,0,0,1,0,1,0,FieldServices,PA,3,2021-04-14,2022-03-23,343,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,114.33333333333333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,171.5,0,0,0,0,0,0,0,0,1,0,HIGH,1
85,1,0,0,0,0,0,20.0,0,0,1,0,1,0,FieldServices,GA,12,2021-12-18,2023-01-05,383,0.9166666666666666,0.8333333333333334,0.5833333333333334,0.4166666666666667,0.5,0.0,0.5,0.5,6.5,31.916666666666668,1,0,0,1,0,0,0,0,0,1,0,0,1,1,34.81818181818182,0,0,0,0,0,0,0,0,0,1,HIGH,1
96,1,0,0,0,0,0,25.0,0,0,0,0,1,0,FieldServices,CA,3,2022-05-22,2022-06-04,13,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6.5,0,0,0,0,0,0,0,0,1,0,HIGH,1
105,1,0,0,0,0,1,31.0,0,0,0,1,1,0,FieldServices,OH,1,2022-12-23,2022-12-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102.48327576368627,0,0,0,0,0,0,1,0,0,0,HIGH,1
108,1,0,0,0,0,1,36.0,0,0,0,1,1,0,FieldServices,FL,7,2021-05-06,2023-04-20,714,0.8571428571428571,0.7142857142857143,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,4.0,102.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,119.0,0,0,0,0,0,0,0,0,1,0,HIGH,1
115,1,0,0,0,0,1,42.0,0,0,0,1,1,0,FieldServices,MO,6,2022-03-18,2023-11-29,621,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.5,103.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,124.2,0,0,0,0,0,0,0,0,1,0,HIGH,1
132,0,0,0,0,0,1,100.0,0,0,0,1,1,0,FieldServices,IL,65,2022-01-18,2024-02-14,757,0.9846153846153847,0.9692307692307692,0.9230769230769231,0.8923076923076924,0.9076923076923077,0.0,0.9076923076923077,0.9076923076923077,33.0,11.646153846153846,1,0,0,0,0,0,0,0,0,1,0,0,1,1,11.828125,0,0,0,0,0,0,0,0,0,1,HIGH,1
137,0,0,1,0,0,1,200.0,0,1,0,0,1,0,FieldServices,NC,20,2021-06-03,2023-11-03,883,0.95,0.9,0.75,0.65,0.7,0.0,0.7,0.7,10.5,44.15,1,0,0,0,0,0,0,0,0,0,0,0,1,1,46.473684210526315,0,0,0,0,0,0,0,0,1,0,HIGH,1
